name,ra,dec,time,obsid,exposure,processing_status,processing_date,public_date,obs_type,_Search_Offset
GX_339-4,"255,7043","-48,78963","58025,5876967593",1133010101,4371,VALIDATED,"58184,9752662037",58181,NOR,0.059 (GX 339-4)
GX_339-4,"255,7023","-48,78792","58026,8581944444",1133010102,3044,VALIDATED,"58184,9790509259",58181,NOR,0.176 (GX 339-4)
GX_339-4,"255,7024","-48,78843","58027,8889699074",1133010103,3128,VALIDATED,"58184,9816898148",58181,NOR,0.155 (GX 339-4)
GX_339-4,"255,7013","-48,78893","58029,4304282407",1133010104,4169,VALIDATED,"58184,9841203704",58181,NOR,0.184 (GX 339-4)
GX_339-4,"255,7031","-48,78977","58030,395474537",1133010105,2142,VALIDATED,"58184,9887615741",58181,NOR,0.106 (GX 339-4)
GX_339-4,"255,7031","-48,79032","58031,2948032407",1133010106,2597,VALIDATED,"58184,992650463",58181,NOR,0.111 (GX 339-4)
GX_339-4,"255,7028","-48,78932","58032,3228819444",1133010107,2701,VALIDATED,"58184,9969212963",58181,NOR,0.121 (GX 339-4)
GX_339-4,"255,7051","-48,78971","58033,1596412037",1133010108,2284,VALIDATED,"58185,0010648148",58181,NOR,0.027 (GX 339-4)
GX_339-4,"255,7052","-48,78971","58034,1302777778",1133010109,1271,VALIDATED,"58185,0049305556",58181,NOR,0.023 (GX 339-4)
GX_339-4,"255,7054","-48,78985","58035,0965509259",1133010110,122,VALIDATED,"58185,0082175926",58181,NOR,0.016 (GX 339-4)
GX_339-4,"255,7039","-48,78777","58036,067337963",1133010111,0,VALIDATED,"58185,0128125",58181,NOR,0.140 (GX 339-4)
GX_339-4,"255,7054","-48,79137","58046,0032407407",1133010112,1991,VALIDATED,"58185,0147337963",58181,NOR,0.099 (GX 339-4)
GX_339-4,"255,705","-48,79085","58047,2276967593",1133010113,2741,VALIDATED,"58185,0175810185",58181,NOR,0.073 (GX 339-4)
GX_339-4,"255,7063","-48,7896","58048,0020138889",1133010114,2996,VALIDATED,"58185,0210300926",58181,NOR,0.022 (GX 339-4)
GX_339-4,"255,7057","-48,79047","58049,0375694444",1133010115,400,VALIDATED,"58185,0246643519",58181,NOR,0.044 (GX 339-4)
GX_339-4,"255,7094","-48,78934","58058,4078356481",1133010116,"3249,44701",VALIDATED,"58185,0268171296",58181,NOR,0.145 (GX 339-4)
GX_339-4,"255,7095","-48,78942","58059,8872337963",1133010117,"1292,48526",VALIDATED,"58185,0366087963",58181,NOR,0.148 (GX 339-4)
GX_339-4,"255,709","-48,78938","58060,0159259259",1133010118,"5318,94965",VALIDATED,"58185,0413194444",58181,NOR,0.129 (GX 339-4)
GX_339-4,"255,7059","-48,78929","58136,5335648148",1133010119,"1189,48195",VALIDATED,"58185,063125",58181,NOR,0.028 (GX 339-4)
GX_339-4,"255,7059","-48,78952","58137,1770833333",1133010120,"972,99616",VALIDATED,"58185,0685300926",58181,NOR,0.014 (GX 339-4)
GX_339-4,"255,7057","-48,78968","58138,2708449074",1133010121,"1988,67047",VALIDATED,"58185,0736226852",58181,NOR,0.005 (GX 339-4)
GX_339-4,"255,7061","-48,78967","58139,1139699074",1133010122,"1855,44331",VALIDATED,"58185,0800115741",58181,NOR,0.013 (GX 339-4)
GX_339-4,"255,7062","-48,78969","58140,079525463",1133010123,"3462,59271",VALIDATED,"58185,0872337963",58181,NOR,0.017 (GX 339-4)
GX_339-4,"255,7057","-48,7897","58141,1023032407",1133010124,"2406,74197",VALIDATED,"58185,097349537",58181,NOR,0.004 (GX 339-4)
GX_339-4,"255,7057","-48,79026","58142,1989583333",1133010125,"2164,13834",VALIDATED,"58185,1037037037",58181,NOR,0.031 (GX 339-4)
GX_339-4,"255,7059","-48,78919","58148,5861111111",1133010126,0,VALIDATED,"58185,1086805556",58181,NOR,0.034 (GX 339-4)
GX_339-4,"255,7057","-48,78976","58149,9154398148",1133010127,1460,VALIDATED,"58185,1099421296",58181,NOR,0.003 (GX 339-4)
GX_339-4,"255,7064","-48,7897","58150,1726273148",1133010128,486,VALIDATED,"58185,1121527778",58181,NOR,0.025 (GX 339-4)
GX_339-4,"255,7059","-48,78975","58151,269212963",1133010129,2108,VALIDATED,"58185,1144212963",58181,NOR,0.005 (GX 339-4)
GX_339-4,"255,7031","-48,78856","58166,2543981482",1133010130,41,VALIDATED,"58185,1181597222",58181,NOR,0.128 (GX 339-4)
GX_339-4,"255,7045","-48,78804","58167,4178240741",1133010131,"818,48641",VALIDATED,"58185,1192939815",58181,NOR,0.114 (GX 339-4)
GX_339-4,"255,7044","-48,78773","58168,0606481481",1133010132,"869,11751",VALIDATED,"58185,1219791667",58182,NOR,0.133 (GX 339-4)
GX_339-4,"255,7049","-48,78931","58169,093287037",1133010133,1150,VALIDATED,"58185,1236458333",58183,NOR,0.044 (GX 339-4)
GX_339-4,"255,7099","-48,78572","58170,0002314815",1133010134,2858,VALIDATED,"58185,1255787037",58184,NOR,0.291 (GX 339-4)
GX_339-4,"255,7047","-48,78951","58171,5492592593",1133010135,483,VALIDATED,"58185,1292013889",58185,NOR,0.045 (GX 339-4)
GX_339-4,"255,705","-48,7897","58173,0243055556",1133010136,1830,VALIDATED,"58177,8503703704",58187,NOR,0.031 (GX 339-4)
GX_339-4,"255,7049","-48,78975","58174,1909722222",1133010137,1460,VALIDATED,"58178,869212963",58188,NOR,0.035 (GX 339-4)
GX_339-4,"255,7015","-48,78773","58175,3298611111",1133010138,1577,VALIDATED,"58192,6169097222",58189,NOR,0.208 (GX 339-4)
GX_339-4,"255,7056","-48,78997","58505,869212963",1133010139,"1215,89175",VALIDATED,"58517,1650231481",58519,NOR,0.015 (GX 339-4)
GX_339-4,"255,7058","-48,78986","58506,0001736111",1133010140,"8372,25137",VALIDATED,"58517,1839467593",58520,NOR,0.007 (GX 339-4)
GX_339-4,"255,7057","-48,78975","58507,0946990741",1133010141,"4685,76345",VALIDATED,"58519,594849537",58521,NOR,0.003 (GX 339-4)
GX_339-4,"255,7055","-48,78991","58508,0590277778",1133010142,2161,VALIDATED,"58519,6694212963",58522,NOR,0.015 (GX 339-4)
GX_339-4,"255,7058","-48,78957","58509,1374884259",1133010143,"1456,76063",VALIDATED,"58519,7514351852",58523,NOR,0.011 (GX 339-4)
GX_339-4,"255,7058","-48,78979","58510,8122916667",1133010144,1760,VALIDATED,"58519,8915972222",58524,NOR,0.003 (GX 339-4)
GX_339-4,"255,7052","-48,78991","58512,8079398148",1133010145,2088,VALIDATED,"58520,0803587963",58526,NOR,0.025 (GX 339-4)
GX_339-4,"255,7058","-48,7892","58514,7407638889",1133010146,1747,VALIDATED,"58521,2316782407",58528,NOR,0.033 (GX 339-4)
GX_339-4,"255,7068","-48,78997","58516,3520833333",1133010147,278,VALIDATED,"58521,4197800926",58530,NOR,0.042 (GX 339-4)
GX_339-4,"255,7009","-48,78965","58718,4666666667",2133010101,784,VALIDATED,"58722,6427314815",58732,NOR,0.193 (GX 339-4)
GX_339-4,"255,7064","-48,79014","58876,6921296296",2133010102,0,VALIDATED,"58880,6617939815",58890,NOR,0.034 (GX 339-4)
GX_339-4,"255,7059","-48,79018","58877,3381944444",2133010103,0,VALIDATED,"58881,6463078704",58891,NOR,0.026 (GX 339-4)
GX_339-4,"255,7059","-48,78982","58878,3671296296",2133010104,156,VALIDATED,"58882,6457291667",58892,NOR,0.006 (GX 339-4)
GX_339-4,"255,7052","-48,78948","58885,6077314815",2133010105,0,VALIDATED,"58889,6701041667",58899,NOR,0.028 (GX 339-4)
GX_339-4,"255,7051","-48,78936","58885,994849537",2133010106,0,VALIDATED,"58897,9794560185",58900,NOR,0.036 (GX 339-4)
GX_339-4,"255,7039","-48,78901","58888,4474537037",2133010107,0,VALIDATED,"58898,2302199074",58902,NOR,0.087 (GX 339-4)
GX_339-4,"255,705","-48,78948","58889,0923611111",2133010108,0,VALIDATED,"58899,8057175926",58903,NOR,0.035 (GX 339-4)
GX_339-4,"255,7039","-48,78917","58892,8209837963",2133010109,597,VALIDATED,"58900,1632175926",58906,NOR,0.082 (GX 339-4)
GX_339-4,"255,7035","-48,78862","58899,1520833333",2635010101,1936,VALIDATED,"58904,0916666667",59093,NOR,0.113 (GX 339-4)
GX_339-4,"255,7111","-48,78915","58909,5260185185",2635010201,0,VALIDATED,"58913,6915509259",59103,NOR,0.213 (GX 339-4)
GX_339-4,"255,7013","-48,78432","58910,0407407407",2635010202,0,VALIDATED,"58992,3653587963",59104,NOR,0.371 (GX 339-4)
GX_339-4,"255,7058","-48,78986","58940,7375",2635010301,2255,VALIDATED,"58947,8188541667",59134,NOR,0.007 (GX 339-4)
GX_339-4,"255,7044","-48,78916","58959,0909375",2635010401,5274,VALIDATED,"58963,7988194444",59153,NOR,0.065 (GX 339-4)
GX_339-4,"255,706","-48,78975","59234,6930555556",3133010101,785,VALIDATED,"59242,0625347222",59248,NOR,0.009 (GX 339-4)
GX_339-4,"255,7058","-48,78966","59235,0162384259",3133010102,2332,VALIDATED,"59242,0781597222",59249,NOR,0.005 (GX 339-4)
GX_339-4,"255,7059","-48,78955","59236,0569444444",3133010103,949,VALIDATED,"59244,1222106482",59250,NOR,0.013 (GX 339-4)
GX_339-4,"255,7059","-48,78988","59237,7266782407",3133010104,496,VALIDATED,"59244,2575810185",59251,NOR,0.009 (GX 339-4)
GX_339-4,"255,7058","-48,79009","59237,9854976852",3133010105,3968,VALIDATED,"59244,2636342593",59252,NOR,0.021 (GX 339-4)
GX_339-4,"255,7063","-48,78994","59239,0191087963",3133010106,2454,VALIDATED,"59244,3800347222",59253,NOR,0.024 (GX 339-4)
GX_339-4,"255,7059","-48,78991","59240,1821412037",3133010107,1040,VALIDATED,"59246,9895486111",59254,NOR,0.011 (GX 339-4)
GX_339-4,"255,7057","-48,78963","59241,0867013889",3133010108,497,VALIDATED,"59247,0896064815",59255,NOR,0.008 (GX 339-4)
GX_339-4,"255,7058","-48,78981","59242,0556597222",3133010109,529,VALIDATED,"59247,1680555556",59256,NOR,0.004 (GX 339-4)
GX_339-4,"255,7062","-48,7898","59243,0892013889",3133010110,432,VALIDATED,"59255,8012731482",59257,NOR,0.017 (GX 339-4)
GX_339-4,"255,7057","-48,78955","59243,9946759259",3133010111,99,VALIDATED,"59253,9340046296",59258,NOR,0.012 (GX 339-4)
GX_339-4,"255,7053","-48,78897","59245,0294560185",3133010112,0,VALIDATED,"59250,7908796296",59259,NOR,0.050 (GX 339-4)
GX_339-4,"255,7062","-48,78989","59246,4425810185",3133010113,2348,VALIDATED,"59250,8695949074",59260,NOR,0.019 (GX 339-4)
GX_339-4,"255,7049","-48,78953","59248,9115972222",3133010114,0,VALIDATED,"59255,2191550926",59262,NOR,0.037 (GX 339-4)
GX_339-4,"255,7051","-48,7894","59249,0409837963",3133010115,0,VALIDATED,"59255,2367361111",59263,NOR,0.034 (GX 339-4)
GX_339-4,"255,7055","-48,78963","59250,2023148148",3133010116,1086,VALIDATED,"59255,8402199074",59264,NOR,0.013 (GX 339-4)
GX_339-4,"255,7044","-48,78901","59251,2350115741",3133010117,0,VALIDATED,"59255,8748032407",59265,NOR,0.070 (GX 339-4)
GX_339-4,"255,7046","-48,78925","59252,4600810185",3133010118,0,VALIDATED,"59255,9397337963",59266,NOR,0.055 (GX 339-4)
GX_339-4,"255,7034","-48,78878","59253,3636458333",3133010119,0,VALIDATED,"59263,9273611111",59267,NOR,0.111 (GX 339-4)
GX_339-4,"255,7052","-48,7892","59254,1449652778",3133010120,0,VALIDATED,"59268,6714467593",59268,NOR,0.040 (GX 339-4)
GX_339-4,"255,7048","-48,7894","59255,3513657407",3133010121,1340,VALIDATED,"59267,0288078704",59269,NOR,0.044 (GX 339-4)
GX_339-4,"255,7048","-48,78901","59255,9983564815",3133010122,1603,VALIDATED,"59267,7739583333",59270,NOR,0.059 (GX 339-4)
GX_339-4,"255,7054","-48,78721","59257,0340856481",3558010101,5814,VALIDATED,"59268,6872222222",59271,NOR,0.153 (GX 339-4)
GX_339-4,"255,7043","-48,78983","59258,0694444444",3558010102,4563,VALIDATED,"59268,7658217593",59272,NOR,0.059 (GX 339-4)
GX_339-4,"255,7048","-48,78974","59259,0453125",3558010201,4569,VALIDATED,"59268,8273148148",59273,NOR,0.039 (GX 339-4)
GX_339-4,"255,705","-48,7897","59260,143287037",3558010202,"5635,44238",VALIDATED,"59268,8993518519",59274,NOR,0.031 (GX 339-4)
GX_339-4,"255,7049","-48,78986","59261,0425925926",3558010301,3799,VALIDATED,"59270,8896990741",59275,NOR,0.036 (GX 339-4)
GX_339-4,"255,706","-48,7891","59262,1921296296",3558010302,2279,VALIDATED,"59269,0652662037",59276,NOR,0.040 (GX 339-4)
GX_339-4,"255,7014","-48,78874","59263,0344791667",3558010401,3838,VALIDATED,"59269,0990972222",59277,NOR,0.183 (GX 339-4)
GX_339-4,"255,7024","-48,78874","59264,0645486111",3558010402,3426,VALIDATED,"59269,1710532407",59278,NOR,0.147 (GX 339-4)
GX_339-4,"255,7053","-48,7897","59265,1613078704",3558010501,1541,VALIDATED,"59270,9733333333",59279,NOR,0.019 (GX 339-4)
GX_339-4,"255,7025","-48,78667","59266,1318287037",3558010601,2282,VALIDATED,"59271,0214814815",59280,NOR,0.226 (GX 339-4)
GX_339-4,"255,7026","-48,78662","59267,2308680556",3558010701,1003,VALIDATED,"59271,0785185185",59281,NOR,0.226 (GX 339-4)
GX_339-4,"255,7055","-48,78997","59268,0039814815",3558010801,1438,VALIDATED,"59275,0349189815",59282,NOR,0.017 (GX 339-4)
GX_339-4,"255,701","-48,78605","59269,1064814815",3558010802,26,VALIDATED,"59275,1236342593",59283,NOR,0.291 (GX 339-4)
GX_339-4,"255,7057","-48,78984","59269,4293981481",3558010901,1632,VALIDATED,"59275,1429166667",59283,NOR,0.006 (GX 339-4)
GX_339-4,"255,7086","-48,79183","59273,5414351852",3558011001,81,VALIDATED,"59278,0044907407",59287,NOR,0.167 (GX 339-4)
GX_339-4,"255,7044","-48,79038","59274,1176041667",3558011101,356,VALIDATED,"59278,631099537",59288,NOR,0.067 (GX 339-4)
GX_339-4,"255,7064","-48,78963","59275,084212963",3558011201,3584,VALIDATED,"59281,9534606481",59289,NOR,0.025 (GX 339-4)
GX_339-4,"255,706","-48,78964","59276,113900463",3558011301,3371,VALIDATED,"59282,0112731481",59290,NOR,0.011 (GX 339-4)
GX_339-4,"255,706","-48,78991","59277,0173611111",3558011302,2511,VALIDATED,"59283,6010532407",59291,NOR,0.013 (GX 339-4)
GX_339-4,"255,7057","-48,79006","59278,048125",3558011401,1494,VALIDATED,"59282,6849537037",59292,NOR,0.019 (GX 339-4)
GX_339-4,"255,7064","-48,78991","59278,3840277778",3558010803,1358,VALIDATED,"59282,7055439815",59292,NOR,0.026 (GX 339-4)
GX_339-4,"255,7059","-48,79268","59279,0784722222",3558010804,2707,VALIDATED,"59283,6921412037",59293,NOR,0.176 (GX 339-4)
GX_339-4,"255,7066","-48,79156","59280,1744328704",3558010902,4532,VALIDATED,"59284,6014236111",59294,NOR,0.114 (GX 339-4)
GX_339-4,"255,7072","-48,79052","59281,0141203704",3558010903,10998,VALIDATED,"59285,5791550926",59295,NOR,0.073 (GX 339-4)
GX_339-4,"255,709","-48,78993","59282,318287037",3558011002,993,VALIDATED,"59293,7108680556",59296,NOR,0.128 (GX 339-4)
GX_339-4,"255,7096","-48,79265","59283,5286574074",3558011003,1450,VALIDATED,"59293,764837963",59297,NOR,0.230 (GX 339-4)
GX_339-4,"255,7092","-48,79253","59284,0436226852",3558011102,2709,VALIDATED,"59293,7927662037",59298,NOR,0.215 (GX 339-4)
GX_339-4,"255,7104","-48,79112","59285,0240740741",3558011103,2916,VALIDATED,"59293,8563541667",59299,NOR,0.200 (GX 339-4)
GX_339-4,"255,7071","-48,78951","59286,056712963",3558011202,2417,VALIDATED,"59293,9151967593",59300,NOR,0.054 (GX 339-4)
GX_339-4,"255,7122","-48,79246","59287,2143518518",3558011203,2284,VALIDATED,"59294,0018634259",59301,NOR,0.301 (GX 339-4)
GX_339-4,"255,7074","-48,78933","59288,0491782407",3558011303,4600,VALIDATED,"59294,032337963",59302,NOR,0.069 (GX 339-4)
