name,class,D,D_prob,t,state,Lr,Lr_unc,Lr_uplim_bool,Lx,Lx_unc_l,Lx_unc_u,Lx_uplim_bool
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59244.21015,HS,5.927044660929019e+29,3.009454383736458e+28,0,1.301651250871406e+37,1.4724552699775206e+36,1.6600847987945156e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59251.44824,HS,9.14327044592926e+29,4.602775833904006e+28,0,2.79654279106803e+37,2.8505422018509714e+36,3.0840040400831e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59260.42055,HS,1.4319862423691557e+30,7.187146400418911e+28,0,4.699539765149954e+37,4.4114384120739263e+36,5.0600833103284223e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59265.45867,HS,1.5927975316191678e+30,7.989188091035911e+28,0,4.406194720396852e+37,4.417497912162461e+36,4.874572861337708e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59273.30386,HS,1.6693743360239354e+30,8.36426305255695e+28,0,5.361640705927148e+37,5.42078861754713e+36,5.817621647825829e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59279.21297,HS,1.7918972230715634e+30,8.972630535688363e+28,0,4.271470648603281e+37,4.287490987086459e+36,4.803961869678653e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59281.24699,HS,2.0522583580477738e+30,1.0269682206322684e+29,0,5.28297112810108e+37,5.403750091598414e+36,5.98374561938422e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59286.10265,HS,1.883789388357285e+30,9.435702855974967e+28,0,4.5949228993974535e+37,4.576163079679083e+36,5.212434195652015e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59293.14299,HS,2.3279348539049374e+30,1.16504433418336e+29,0,6.732999134708228e+37,6.743506904896751e+36,7.398479482521433e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59301.28175,IMS,7.198219614048163e+29,3.6346358813776263e+28,0,1.3212653865531266e+38,1.0866451109512313e+37,1.4129193409562792e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59309.17674,SS,1.8072125839525176e+30,9.05053032449776e+28,0,2.1141766019350355e+38,1.8073966197201123e+37,2.037365950238928e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59314.07361,SS,4.272985685786036e+30,2.1375893883555e+29,0,2.0613820610102844e+38,1.724474778416531e+37,1.907336288788847e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59322.99552,SS,3.7063173331907564e+30,1.8539832406438826e+29,0,2.464534089402065e+38,1.9267048424337365e+37,2.1317239963625744e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59328.0165,SS,1.8072125839525176e+30,9.050791172768714e+28,0,2.2734766789353014e+38,2.2950678464030503e+37,2.5308912719768256e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59335.06897,SS,3.323433311166917e+30,1.6626209615550217e+29,0,2.4720843154285722e+38,2.4526479244463514e+37,2.7458144658560513e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59341.10074,SS,2.220727327738263e+30,1.1115983883072022e+29,0,2.501412952154467e+38,2.366463315242322e+37,2.5970479915122497e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59349.91249,SS,1.883789388357285e+30,9.432496892971926e+28,0,2.4455299484756902e+38,2.44814003420302e+37,2.6779347779216544e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59356.02457,SS,1.8378433057144248e+30,9.203613941352914e+28,0,2.2346604864298827e+38,2.206641792006562e+37,2.5197629219256037e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59361.95779,SS,1.3002741387929555e+30,6.533568493694836e+28,0,1.9983752634024582e+38,1.736556730771835e+37,1.913850501170146e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59370.89962,SS,7.565788275191047e+29,3.846819896722079e+28,0,2.3079615253906203e+38,2.320403170506274e+37,2.506802681330801e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59384.90198,SS,4.395508572833665e+29,2.2540933574506946e+28,0,1.675760788310539e+38,1.5994865694496774e+37,1.7928217892742335e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59392.02533,SS,3.262171867643103e+29,1.7089595873499446e+28,0,1.668063316180579e+38,1.6801832883499825e+37,1.821974288151817e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59421.69464,SS,7.699031914855343e+28,6.711865345281082e+27,0,1.2406236550989106e+38,1.067047980684301e+37,1.1418050086726168e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59426.85107,SS,6.1491173937028455e+28,5.630651603435204e+27,0,1.103294417781999e+38,9.679867591004979e+36,1.0379825502412982e+37,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59433.8276,SS,5.914792372224256e+28,5.776624623505497e+27,0,9.457362963696514e+37,7.242376246316829e+36,7.773836280147911e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59441.00347,SS,6.155243538055227e+28,5.956669415174028e+27,0,8.187855656721882e+37,6.291260565525188e+36,6.977255114255373e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59448.63946,SS,6.666776591479075e+28,6.079938298467564e+27,0,7.534322008927823e+37,6.609345152629231e+36,7.287635515609694e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59454.64299,SS,5.985243032276642e+28,6.246436354079633e+27,0,7.567942057322692e+37,6.589265565547821e+36,7.166425502675243e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59462.71478,SS,9.530749076217386e+28,7.058609121554668e+27,0,6.6741725102232035e+37,6.333880091712266e+36,7.375199074729383e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59470.6125,SS,6.460019219586201e+28,6.310872997590966e+27,0,4.892482755814365e+37,4.09529034119017e+36,4.5037402289655757e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59477.63002,SS,4.968303069781328e+28,6.033354966765548e+27,0,3.8190988994875944e+37,3.3526597392378764e+36,3.890843060713794e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59484.5467,IMS,7.022092963917197e+28,6.823153342751232e+27,0,2.843683045423525e+37,2.5358180153543173e+36,2.7676595693461724e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59491.60937,IMS,5.590106721548041e+29,2.841752727206434e+28,0,1.1098272609243588e+37,9.746301453965029e+35,1.08281582866637e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59496.60923,HS,7.259481057571977e+29,3.6669016879016527e+28,0,4.838426218215772e+36,4.415816448807069e+35,4.804267597615192e+35,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59504.47331,HS,3.76757877671457e+29,1.9496183703879538e+28,0,1.4869170358973533e+36,1.8449402733859682e+35,2.203871278862521e+35,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59510.48376,HS,1.9756815536430062e+29,1.1159697211313068e+28,0,1.2916662477860346e+36,1.8074375701645156e+35,2.076489935710908e+35,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59797.92122,HS,4.260733397081274e+28,7.36012345605832e+27,0,1.0007739214288228e+35,1.6794469658827499e+34,1.9176478987121347e+34,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59804.64596,HS,8.826242475693524e+28,7.267286766165181e+27,0,5.113327367339466e+35,7.08109735387392e+34,7.8426701969546385e+34,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59811.72616,HS,2.101267512866826e+29,1.269255393228187e+28,0,2.021602236060403e+36,2.2663125825860194e+35,2.590441534301508e+35,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59818.63968,HS,2.9635223304645095e+29,1.6348437551350262e+28,0,4.149323609823092e+36,4.8182998559866435e+35,5.663846050975498e+35,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59825.6217,HS,4.738572656567024e+29,2.4862227774158066e+28,0,6.539939700437963e+36,6.7301861609949e+35,8.359710597231493e+35,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59831.69627,HS,5.194970410819439e+29,2.6889395041183853e+28,0,1.0064755411085859e+37,1.0045067825619746e+36,1.1251937561289235e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59838.70506,HS,5.5671336802266104e+29,2.869839649691365e+28,0,1.1948307178230808e+37,1.2412278799128946e+36,1.387987004867602e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59846.72634,HS,5.82443174302663e+29,3.008888965140495e+28,0,1.3037660261588812e+37,1.0690586508495221e+36,1.109152786340525e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59852.52132,HS,5.484430731469462e+29,2.850449219026342e+28,0,1.2772030582540268e+37,9.901047993455032e+35,1.0636793394196557e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59859.68057,HS,5.217943452140871e+29,2.7097354437487896e+28,0,9.803494665927676e+36,1.0124160740571416e+36,1.090919221312078e+36,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59867.46535,HS,3.1503697332121422e+29,1.7602548975644276e+28,0,6.318867805222322e+36,6.474850895595944e+35,7.10835118982806e+35,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59873.59049,HS,3.130459764066903e+29,1.7164714194510032e+28,0,5.154513671780755e+36,5.367268450593784e+35,5.954319713445993e+35,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",59986.36136,QS,1.0720752616667478e+28,3.573584205555826e+27,1,9.463132496059388e+33,2.936129638737077e+33,4.1203410028205375e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60001.20386,QS,1.0720752616667478e+28,3.573584205555826e+27,1,1.2798980581807364e+34,3.6221144609845064e+33,5.190589880343633e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60015.2226,QS,1.6341490059977426e+28,5.44716335332581e+27,1,1.3024620813258216e+34,3.267829359914236e+33,4.458113388787234e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60021.22943,QS,1.0720752616667478e+28,3.573584205555826e+27,1,9.147576177887289e+33,2.701231418696084e+33,3.865832409555247e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60042.18763,HS,1.3799140153739138e+28,4.5997133845797125e+27,1,1.8076803032160543e+34,3.9487698823169587e+33,5.208716825345716e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60050.14256,HS,2.8226210103597366e+28,9.408736701199123e+27,1,3.6241468950601776e+34,7.229428059300581e+33,9.37075697163859e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60056.16683,HS,2.885413989971647e+28,9.618046633238824e+27,1,5.002446252707008e+34,1.017583795160569e+34,1.237038312249619e+34,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60064.10134,HS,1.2238504879969971e+28,4.0795016266566577e+27,1,2.4627717912886074e+34,5.322918606781772e+33,6.897059314438976e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60078.95608,HS,2.435142380071612e+28,7.663134595439617e+27,0,5.950379977644601e+34,1.0197080686460854e+34,1.1795230906601837e+34,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60085.98607,HS,2.5745121640882898e+28,6.244938685377318e+27,0,5.019533945685743e+34,1.001925779573904e+34,1.2609971390554942e+34,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60091.10425,HS,2.6036113497621014e+28,4.7754709838295827e+27,0,3.8376975591327715e+34,6.875464350336688e+33,8.256284168536153e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60097.91253,HS,2.4810884627144728e+28,7.334522967957429e+27,0,3.0224229475130334e+34,6.826838461350852e+33,8.720166222726321e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60106.92458,HS,1.866942491388236e+28,5.335461631430997e+27,0,1.7898670268128103e+34,5.256300704071495e+33,7.645087325729352e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60119.9712,HS,3.0278468461645136e+28,1.0251175493731184e+28,0,3.683041972170555e+34,7.004764945618297e+33,8.816606987834022e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60125.0417,HS,1.2336523189608073e+28,4.112174396536024e+27,1,3.8628957795591628e+34,5.45545812716909e+33,6.663620627640404e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60132.89256,HS,2.994153052226416e+28,9.980510174088053e+27,1,4.941679261052354e+34,7.542688778336968e+33,8.826411207326674e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60141.70503,HS,2.183970461623974e+28,7.279901538746581e+27,1,2.951623485555013e+34,5.804210890481027e+33,7.31828692449375e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60146.70844,HS,1.2017963683284242e+28,4.0059878944280807e+27,1,3.0916179429926527e+34,6.215481308555765e+33,7.915815045832818e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60153.7711,HS,1.3460670678270065e+28,4.4868902260900213e+27,1,2.3503962194290515e+34,6.133658226250734e+33,7.916921727324059e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60169.68212,HS,7.332994789800554e+27,2.4443315966001844e+27,1,1.8934315999513032e+34,4.1342355284583495e+33,5.393159084129031e+33,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60183.59858,HS,2.202348894681119e+28,5.547345699845353e+27,0,3.2775460679464497e+34,8.043696981130243e+33,1.043485258352884e+34,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60191.61259,HS,2.421358555278754e+28,6.109464322993668e+27,0,5.519376071627281e+34,1.0323782577821931e+34,1.4049275653895528e+34,0
GX 339-4,BH,10.0,"(""uniform"", 8, 12)",60195.57771,HS,2.5760437001763847e+28,7.523706067061999e+27,0,6.589550123122869e+34,9.482351060525556e+33,1.1020371324135782e+34,0
H1743-322,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",58375.705,HS,2.6778142732303207e+29,1.494477592411534e+28,0,1.3140101030830606e+37,1.4848943889369286e+36,1.4848943889369646e+36,0
H1743-322,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",58382.685,HS,1.8700438519666288e+29,1.0864487245408632e+28,0,1.1234455657952035e+37,1.2573846996460033e+36,1.4394464521002355e+36,0
H1743-322,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",58389.716,HS,9.737506448110258e+28,7.369887438451104e+27,0,5.615209060400704e+36,6.0626300712433185e+35,7.204259149646613e+35,0
H1743-322,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",58396.662,HS,3.540911435676458e+28,9.027588253209051e+27,0,1.8894991113525092e+36,2.118237425679948e+35,2.422321407290052e+35,0
H1743-322,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",58403.633,HS,2.213069647297786e+28,1.1120537348110311e+28,0,5.955565830056452e+35,7.008298927956042e+34,7.712941590547134e+34,0
H1743-322,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",58410.591,HS,1.2171883060137822e+28,4.057294353379274e+27,1,1.5399403350251746e+35,1.818654012832813e+34,2.0703557591886521e+34,0
H1743-322,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",58418.511,HS,1.2171883060137822e+28,4.057294353379274e+27,1,7.780322978781284e+34,4.391866382602938e+34,5.24490981731051e+34,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59657.09335,HS,1.1947206716014234e+30,6.003696510133075e+28,0,1.1695453460749598e+38,1.2759260350025622e+37,1.674413686369635e+37,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59666.08307,SS,1.7011261422023283e+30,8.538672790415177e+28,0,1.3079693882718217e+38,1.1825534211261554e+37,1.2959973467785822e+37,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59673.06093,SS,1.54593252732345e+30,7.75294261444691e+28,0,1.3946002310647384e+38,1.2505795173231541e+37,1.390890646632286e+37,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59679.06407,SS,4.0524444891003054e+29,2.1220169294250496e+28,0,1.2924761772557952e+38,1.0031209827540621e+37,1.1343136177423836e+37,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59685.19836,SS,4.712842850287022e+29,2.439282926872575e+28,0,1.3897362789972634e+38,1.2686538594522922e+37,1.4117941491576703e+37,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59715.02642,SS,2.25135804950017e+28,6.699235240874318e+27,0,1.1924445221517845e+38,1.1628745182072799e+37,1.2806497626958328e+37,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59742.94477,SS,1.9811950835601497e+28,6.381160547694011e+27,0,1.4410752707916794e+38,1.4716088805738747e+37,1.5822532375331805e+37,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59763.89324,SS,1.9211588689068117e+28,5.487979966809123e+27,0,1.2824777440687193e+38,1.2691924432030726e+37,1.4102687305037824e+37,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59811.7387,IMS,6.2407645132144715e+29,3.189500183854418e+28,0,8.451301322610479e+37,8.42781271015965e+36,9.330066430914474e+36,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59846.76785,IMS,1.0626409993640801e+29,7.794830315285879e+27,0,4.572342681508032e+37,3.7650443252045554e+36,4.1172206214514474e+36,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59852.54584,HS,2.3113942641535077e+29,1.302332740923225e+28,0,4.0744920548134184e+37,3.179010582080418e+36,3.265265287709528e+36,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59859.72204,HS,2.6866206057368695e+29,1.4713657861941241e+28,0,3.554321121940924e+37,3.16329548174992e+36,3.3463180938878074e+36,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59867.4988,HS,1.3388075867694344e+29,9.616529200248619e+27,0,3.2442772572070815e+37,3.2030246436156163e+36,3.57393963269879e+36,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59873.63233,HS,2.191321834846832e+29,1.2493628588041537e+28,0,2.984390588026577e+37,2.521543993773329e+36,2.8116378817232195e+36,0
IGR J17091-3624,candidateBH,14.0,"(""uniform"", 11, 17)",59986.25469,QS,2.0712494055401566e+28,6.904164685133856e+27,1,8.208076222136036e+35,2.73602540737868e+35,0.0,1
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58512.029,HS,1.0155309492942673e+29,5.090629218278323e+27,0,1.996354820732158e+37,1.5238302690079495e+36,1.6741677385434165e+36,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58515.161,HS,2.1177897241851982e+29,1.0626244486903674e+28,0,3.432021063146505e+37,3.220365291017778e+36,3.652437359941533e+36,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58523.219,SS,3.5995753939948624e+30,1.8036912777284837e+29,0,1.4658842126035013e+38,1.0688880954748515e+37,1.1855035981855405e+37,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58530.114,SS,1.1882453370209566e+29,6.044376349921396e+27,0,1.2915121264090262e+38,1.3273625068244526e+37,1.485666004793043e+37,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58537.092,SS,1.5247789508746768e+28,8.153602464617241e+26,0,1.0886496828339508e+38,1.1366603237543305e+37,1.2530018764557348e+37,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58543.076,SS,1.1193078346236084e+28,6.200193682926946e+26,0,9.948188591628468e+37,1.0323618927295972e+37,1.1310708781575653e+37,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58551.1,SS,8.895161599657815e+26,2.965053866552605e+26,1,8.4784699873548685e+37,7.968549469919021e+36,8.516064823361772e+36,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58560.075,SS,8.895161599657815e+26,2.965053866552605e+26,1,4.962425912028685e+37,4.1174089362311765e+36,4.566820242044014e+36,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58567.074,SS,8.895161599657815e+26,2.965053866552605e+26,1,3.672691227594885e+37,2.790888891036056e+36,3.0928244311435287e+36,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58574.061,IMS,5.993115127769454e+28,3.038656424761906e+27,0,3.317884559103527e+37,3.325560165574027e+36,3.763220942185601e+36,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58582.053,IMS,6.9308134130667145e+28,3.5290389029499273e+27,0,2.4753719658865814e+37,2.3845750695008134e+36,2.7063634758902263e+36,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58588.053,SS,1.0007056799615042e+27,3.335685599871681e+26,1,2.569746524286488e+37,2.1819416804686235e+36,2.4876145659576094e+36,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58607.908,HS,2.54179242710222e+28,1.2986102939350869e+27,0,1.8878259812010783e+36,1.4109619153330028e+35,1.5751041078717652e+35,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58614.909,HS,2.394280997241228e+27,3.1976068871886306e+26,0,2.3087031472486155e+35,2.0284789269957227e+34,2.2652846686728227e+34,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58621.888,HS,1.9865860905902452e+27,3.2679211755525805e+26,0,2.960219710965349e+34,3.3135347623586115e+33,3.673514318931188e+33,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58628.019,HS,9.858804106287412e+26,3.0057502353944726e+26,0,3.49770274666708e+34,1.165900915555694e+34,0.0,1
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58634.896,HS,5.885631925106921e+27,5.14902861720471e+26,0,5.42753873045251e+35,4.66903321812697e+34,5.049409212266335e+34,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58650.881,HS,4.638085510754912e+28,2.4151556208150475e+27,0,5.728814630510214e+36,5.7212869368385034e+35,6.301440970874082e+35,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58686.86,HS,8.198373941017955e+27,4.6635370226837754e+26,0,1.4555563311723966e+36,1.2709836768455334e+35,1.4370167594959468e+35,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58691.75,HS,5.181431631800677e+27,3.185279498306816e+26,0,8.437299026189672e+35,1.1332444308558596e+35,1.2473374196458508e+35,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58699.713,HS,3.2615592532078653e+27,3.514558283246953e+26,0,5.933278132167328e+34,6.18299873651926e+33,6.997188145428043e+33,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58705.765,HS,1.0303562186270302e+27,2.9364724431818182e+26,0,4.8271608808707924e+33,6.450778712420777e+32,7.334496418677452e+32,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58711.867,HS,1.0007056799615042e+27,3.335685599871681e+26,1,4.6965799525785476e+33,1.5655266508595172e+33,0.0,1
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58718.658,HS,8.153898133019663e+26,2.7179660443398876e+26,1,3.2737618280287313e+33,1.0912539426762446e+33,0.0,1
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58726.741,HS,8.895161599657815e+26,2.965053866552605e+26,1,1.2050532996005345e+32,4.0168443320017843e+31,0.0,1
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58775.61615,HS,1.1118951999572268e+27,3.706317333190756e+26,1,4.790021750551608e+32,1.529327714997507e+32,2.106594802708884e+32,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58782.59722,HS,1.1118951999572268e+27,3.706317333190756e+26,1,7.630511773074458e+32,2.5435039243581537e+32,0.0,1
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58788.66968,HS,1.334274239948672e+27,4.447580799828907e+26,1,3.674255777975471e+32,1.2247519259918243e+32,0.0,1
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58817.44918,HS,3.513588831864837e+27,2.607825558235216e+26,0,4.277472164131578e+34,5.072180085938151e+33,5.9522080702109e+33,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58824.39566,HS,1.215672085286568e+27,2.2339472233188976e+26,0,3.15912446328439e+33,4.8720153740005944e+32,5.885865979518579e+32,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58832.38681,HS,8.895161599657815e+26,2.965053866552605e+26,1,1.5250990085226218e+32,4.668020953205697e+31,7.040896578492886e+31,0
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58837.42836,HS,8.895161599657815e+26,2.965053866552605e+26,1,2.8077177272264616e+32,9.359059090754876e+31,0.0,1
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58845.27234,HS,1.1118951999572268e+27,3.706317333190756e+26,1,4.0657605976064585e+32,1.3552535325354872e+32,0.0,1
MAXI J1348-630,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",58851.39722,HS,1.334274239948672e+27,4.447580799828907e+26,1,3.5100186892434744e+32,1.1700062297478253e+32,0.0,1
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58502.35038,SS,1.8603063455185184e+29,1.2247138025601725e+28,0,1.9976492856474743e+38,2.623023238242959e+37,3.0254120481790165e+37,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58509.3506,HS,2.7406654512135775e+29,1.742017094596735e+28,0,1.7864905111134087e+38,2.5425688250686006e+37,3.028330657893841e+37,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58515.17573,HS,1.3384645226857008e+29,8.971691547040673e+27,0,1.2818834131261446e+38,1.751153638171926e+37,2.041063376461475e+37,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58523.23337,HS,1.8682733962487908e+29,1.394747373472075e+28,0,1.1197546753443072e+38,1.5940074056223423e+37,1.8160783797092538e+37,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58530.12843,HS,1.935993327456103e+29,1.228767457442888e+28,0,8.374209931238822e+37,1.1459720005089036e+37,1.3261362052071494e+37,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58543.09068,HS,1.5894266206892697e+29,1.1253036119315574e+28,0,4.459533234327252e+37,6.141296335292384e+36,7.217578309869985e+36,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58560.08841,SS,6.2182830949773174e+29,3.692408393716853e+28,0,2.992868810933964e+37,4.061955195418197e+36,4.872138005502764e+36,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58567.08829,SS,1.4882450764148147e+30,7.840387536408849e+28,0,3.857523366951987e+37,5.394569835609292e+36,6.227289589803891e+36,0
