t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
58733.66452,0.0,4.5885530115383e-10,4.454316653718434e-11,4.933536469722071e-11,False,GX 339-4,1567871158,L,0.006848954115,rise,2.59,0.14157008864869727,,-0.16,0.0033,False,HS,BH,10.0,"(""uniform"", 8, 12)",3.966678468166965e+29,2.168196997603382e+28,5.490261351023064e+36,5.329645861698372e+35,5.903038394776486e+35
58740.74153,0.0,4.6105171833710153e-10,5.172982648401623e-11,5.856367742715863e-11,False,GX 339-4,1568482488,L,0.006848954581,rise,2.96,0.1576467253069343,,-0.35,0.005,False,HS,BH,10.0,"(""uniform"", 8, 12)",4.533346820762247e+29,2.4144164897762496e+28,5.51654175868473e+36,6.189538757123567e+35,7.007217611817868e+35
58747.61419,0.0,5.811023925495887e-10,5.857231832059167e-11,6.48829888894919e-11,False,GX 339-4,1569076254,L,0.006848954115,rise,3.27,0.1732499350649229,,-0.21,0.004,False,HS,BH,10.0,"(""uniform"", 8, 12)",5.008123008071807e+29,2.6533852781210608e+28,6.952963164595685e+36,7.008251505577718e+35,7.763331170917713e+35
58755.63859,0.0,8.560574340734477e-10,8.957073113207967e-11,1.0209280327099699e-10,False,GX 339-4,1569768359,L,0.006848954581,rise,3.8,0.19946049734220558,,-0.38,0.006,False,HS,BH,10.0,"(""uniform"", 8, 12)",5.8198371347623436e+29,3.054809498290352e+28,1.0242834795045267e+37,1.0717250559833282e+36,1.221553223002744e+36
58762.65596,0.0,1.0242575884533883e-09,1.0945717854594987e-10,1.1560825330357536e-10,False,GX 339-4,1570375895,L,0.006848954115,rise,3.97,0.20719703183202218,,-0.25,0.0012,False,HS,BH,10.0,"(""uniform"", 8, 12)",6.0801982697385544e+29,3.1732973159698373e+28,1.2255370782983462e+37,1.3096688987829589e+36,1.3832672813757387e+36
58768.73448,0.0,9.680845537784823e-10,9.620837780559255e-11,1.0179933738639729e-10,False,GX 339-4,1570901089,L,0.006941508022,rise,3.94,0.21107970058724265,,-0.23,0.005,False,HS,BH,10.0,"(""uniform"", 8, 12)",6.034252187095693e+29,3.2327617891372413e+28,1.158325336280807e+37,1.1511453327060708e+36,1.2180418668082967e+36
58775.60541,0.0,1.1263849706867723e-09,1.0991848560958924e-10,1.2080553197776389e-10,False,GX 339-4,1571494725,L,0.006848954596,rise,3.88,0.20294866345950643,,-0.2,0.004,False,HS,BH,10.0,"(""uniform"", 8, 12)",5.942360021809972e+29,3.108232021189529e+28,1.3477337747617336e+37,1.3151884957802792e+36,1.4454533739492396e+36
58782.58658,0.0,1.1336321446763071e-09,1.0748981392991895e-10,1.1756411414163404e-10,False,GX 339-4,1572097857,L,0.006848954581,rise,3.75,0.1969883499093284,,-0.29,0.0033,False,HS,BH,10.0,"(""uniform"", 8, 12)",5.743260330357576e+29,3.016947668204915e+28,1.35640510952867e+37,1.2861291338775433e+36,1.406669402131827e+36
58873.20673,0.0,1.177967466520093e-08,1.1620096739983142e-09,1.2643394472809933e-09,False,GX 339-4,1579925010,L,0.006848954581,decay,61.6,3.082090564860157,,,,False,SS,BH,10.0,"(""uniform"", 8, 12)",9.434262302667379e+30,4.720332926861523e+29,1.4094528793576388e+38,1.390359180034637e+37,1.5127980399323236e+37
58887.17309,0.0,8.307536222515085e-09,8.47736116817413e-10,9.222203858222458e-10,False,GX 339-4,1581132962,L,0.006848954115,decay,43.5,2.1767553284648233,,,,False,SS,BH,10.0,"(""uniform"", 8, 12)",6.66218198321479e+30,3.3337793404977326e+29,9.940071506204067e+37,1.0143269188185051e+37,1.1034482828624922e+37
58894.13512,0.0,7.22008346742291e-09,7.204950498752428e-10,8.084580234526111e-10,False,GX 339-4,1581735698,L,0.006941507556,decay,27.2,1.3619470767985078,,,,False,SS,BH,10.0,"(""uniform"", 8, 12)",4.1657781596193615e+30,2.0858710981928888e+29,8.638920616733454e+37,8.620813829515595e+36,9.673301864280576e+36
58900.26135,0.0,6.825580021968667e-09,6.249530759831903e-10,6.999480690171417e-10,False,GX 339-4,1582262704,L,0.006848954115,decay,18.7,0.937147032220665,,,,False,SS,BH,10.0,"(""uniform"", 8, 12)",2.8639724847383115e+30,1.4352744996974077e+29,8.166892285802883e+37,7.47764210339417e+36,8.374966621034452e+36
