t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
58634.88214,0.0,3.9642519598092737e-10,5.5081877693110503e-11,6.624651645907649e-11,False,MAXI J1631-479,1559334653,L,0.010277778,quiescence,2.66,0.22380571931923457,,,,False,IMS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",1.0186695452518181e+29,8.570829711416568e+27,1.1860499122305398e+36,1.6479743685754564e+35,1.9820050750670975e+35
58642.86354,0.0,2.119882289910364e-10,3.0104793285715395e-11,3.4733840544694284e-11,False,MAXI J1631-479,1560024256,L,0.010277778,quiescence,1.9,0.15305227865013968,,,,False,HS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",7.276211037512986e+28,5.861266732792945e+27,6.342397580622573e+35,9.006941989620445e+34,1.0391889553722067e+35
58650.86677,0.0,4.324092970257162e-11,6.010225229559662e-12,6.941836910668402e-12,False,MAXI J1631-479,1560717071,L,0.010277778,quiescence,1.515,0.10382226398995545,,,,False,HS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",5.801820906227459e+28,3.9759615957015834e+27,1.2937094160122318e+35,1.7981771033413257e+34,2.0769025637343946e+34
58658.78311,0.0,7.808780849589295e-11,1.0915609844377986e-11,1.2825730079543536e-11,False,MAXI J1631-479,1561401054,L,0.010266204,quiescence,1.14,0.15115885683611133,,,,False,HS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",4.365726622507792e+28,5.788756539625047e+27,2.3362803210239172e+35,3.2658010210052845e+34,3.837282844117475e+34
58664.71006,0.0,3.5108521660507637e-10,3.5605274466194643e-11,3.9410869448189126e-11,False,MAXI J1631-479,1561913155,L,0.010277778,quiescence,1.72,0.2738539756877742,,,,False,HS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",6.586885781327547e+28,1.0487470108243136e+28,1.0503989013854829e+36,1.06526106523275e+35,1.179119256895136e+35
58678.89758,0.0,3.774730555196101e-09,5.210856528733721e-10,6.068802990578818e-10,False,MAXI J1631-479,1563139019,L,0.010277778,quiescence,0.616,0.10559185574654895,,,,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",2.359024210056842e+28,4.043729611865887e+27,1.1293477026873108e+37,1.559016932124544e+36,1.815702767456473e+36
58686.84477,0.0,4.676651804785862e-09,6.108205135344222e-10,6.957918255550112e-10,False,MAXI J1631-479,1563825653,L,0.010277778,quiescence,0.703,0.10129423724970735,,,,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",2.692198083879805e+28,3.87914866901463e+27,1.3991901924583848e+37,1.8274913497197835e+36,2.0817138819550507e+36
58691.7358,0.0,4.940449097099301e-09,6.898993243349423e-10,7.890930852252824e-10,False,MAXI J1631-479,1564248236,L,0.010277778,quiescence,0.76,0.11260550608207398,,,,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",2.910484415005195e+28,4.3123232959953816e+27,1.4781147306983965e+37,2.064084325040567e+36,2.3608584771140527e+36
58699.69907,0.0,4.4534275393659894e-09,6.38931248922481e-10,7.323975966025762e-10,False,MAXI J1631-479,1564936258,L,0.010277778,quiescence,1.15,0.18896097480696905,,,,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",4.40402247007365e+28,7.236420687103588e+27,1.3324045483840098e+37,1.9115948213905073e+36,2.1912333372728825e+36
58705.75117,0.0,3.893537307861308e-09,4.926402559950661e-10,5.4470933075035e-10,False,MAXI J1631-479,1565459161,L,0.010277778,quiescence,0.872,0.16390533853416733,,,,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",3.339397907742802e+28,6.276893859734795e+27,1.1648930565143524e+37,1.4739121990931427e+36,1.6296957420402997e+36
